Day,Time,Intensity
2014/06/18,17:20:27.146,1393.67245
2014/06/18,17:20:27.246,1317.72744
2014/06/18,17:20:27.356,1476.84014
2014/06/18,17:20:27.466,1847.92177
2014/06/18,17:20:27.576,1351.63628
2014/06/18,17:20:27.686,1551.53379
2014/06/18,17:20:27.796,1578.49478
2014/06/18,17:20:27.906,1528.77188
2014/06/18,17:20:28.016,1675.68934
2014/06/18,17:20:28.126,1546.52472
2014/06/18,17:20:28.236,1974.27664
2014/06/18,17:20:28.346,1585.80986
2014/06/18,17:20:28.456,1744.44014
2014/06/18,17:20:28.566,1809.92381
2014/06/18,17:20:28.666,1677.58639
2014/06/18,17:20:28.776,2300.36236
2014/06/18,17:20:28.886,1917.68844
2014/06/18,17:20:28.996,1348.39705
2014/06/18,17:20:29.106,1513.53741
2014/06/18,17:20:29.216,1516.5127
2014/06/18,17:20:29.326,1446.67959
2014/06/18,17:20:29.436,1881.76825
2014/06/18,17:20:29.546,1492.13005
2014/06/18,17:20:29.656,1376.75442
2014/06/18,17:20:29.766,1255.37528
2014/06/18,17:20:29.876,1481.1966
2014/06/18,17:20:29.976,1455.70317
2014/06/18,17:20:30.086,1705.95737
2014/06/18,17:20:30.196,1647.89796
2014/06/18,17:20:30.306,1523.10023
2014/06/18,17:20:30.416,1436.81043
2014/06/18,17:20:30.526,1529.93039
2014/06/18,17:20:30.636,1770.90431
2014/06/18,17:20:30.746,1555.18526
2014/06/18,17:20:30.856,1387.18209
2014/06/18,17:20:30.966,1769.45986
2014/06/18,17:20:31.076,1513.67234
2014/06/18,17:20:31.186,1682.60884
2014/06/18,17:20:31.296,1431.91156
2014/06/18,17:20:31.396,1486.72086
2014/06/18,17:20:31.506,1396.37937
2014/06/18,17:20:31.616,1635.87823
2014/06/18,17:20:31.726,1821.79025
2014/06/18,17:20:31.836,1619.639
2014/06/18,17:20:31.946,1639.222
2014/06/18,17:20:32.056,1615.45102
2014/06/18,17:20:32.166,1576.30522
2014/06/18,17:20:32.276,1662.58299
2014/06/18,17:20:32.386,1329.77642
2014/06/18,17:20:32.496,1540.5424
2014/06/18,17:20:32.606,1621.6068
2014/06/18,17:20:32.706,1752.96327
2014/06/18,17:20:32.816,1710.8254
2014/06/18,17:20:32.926,1556.48322
2014/06/18,17:20:33.036,1537.88594
2014/06/18,17:20:33.146,1514.24966
2014/06/18,17:20:33.256,1428.25261
2014/06/18,17:20:33.366,1508.53696
2014/06/18,17:20:33.476,1498.42948
2014/06/18,17:20:33.586,1338.95964
2014/06/18,17:20:33.696,1586.0517
2014/06/18,17:20:33.806,1556.83878
2014/06/18,17:20:33.916,1344.58073
2014/06/18,17:20:34.026,1397.17596
2014/06/18,17:20:34.126,1385.50023
2014/06/18,17:20:34.236,1383.0424
2014/06/18,17:20:34.346,1399.65816
2014/06/18,17:20:34.456,1494.38594
2014/06/18,17:20:34.566,1630.31497
2014/06/18,17:20:34.676,1458.14308
2014/06/18,17:20:34.786,1550.64444
2014/06/18,17:20:34.896,1713.10113
2014/06/18,17:20:35.006,1521.23107
2014/06/18,17:20:35.116,1482.61905
2014/06/18,17:20:35.226,1711.79955
2014/06/18,17:20:35.336,1982.33673
2014/06/18,17:20:35.436,1531.0619
2014/06/18,17:20:35.546,1719.61678
2014/06/18,17:20:35.656,1672.56304
2014/06/18,17:20:35.766,1576.81927
2014/06/18,17:20:35.876,1532.69796
2014/06/18,17:20:35.986,1462.2254
2014/06/18,17:20:36.096,1479.91746
2014/06/18,17:20:36.206,1717.09342
2014/06/18,17:20:36.316,1745.22993
2014/06/18,17:20:36.426,1796.68367
2014/06/18,17:20:36.536,2106.97098
2014/06/18,17:20:36.646,2240.31066
2014/06/18,17:20:36.756,2138.59206
2014/06/18,17:20:36.856,1643.80317
2014/06/18,17:20:36.966,1725.87687
2014/06/18,17:20:37.076,1682.8059
2014/06/18,17:20:37.186,1659.17755
2014/06/18,17:20:37.296,1912.03492
2014/06/18,17:20:37.406,1867.14512
2014/06/18,17:20:37.516,1668.33946
2014/06/18,17:20:37.626,2120.20408
2014/06/18,17:20:37.736,2329.8839
2014/06/18,17:20:37.846,1978.67007
2014/06/18,17:20:37.956,2107.86621
2014/06/18,17:20:38.066,1737.77959
2014/06/18,17:20:38.166,1766.68662
2014/06/18,17:20:38.276,1881.18163
2014/06/18,17:20:38.386,1725.91542
2014/06/18,17:20:38.496,1830.97664
2014/06/18,17:20:38.606,2073.22698
2014/06/18,17:20:38.716,1723.03288
2014/06/18,17:20:38.826,1894.41451
2014/06/18,17:20:38.936,1900.96803
2014/06/18,17:20:39.046,2076.9754
2014/06/18,17:20:39.156,1896.84172
2014/06/18,17:20:39.266,2024.33016
2014/06/18,17:20:39.376,2049.66621
2014/06/18,17:20:39.486,1852.26848
2014/06/18,17:20:39.586,1785.09501
2014/06/18,17:20:39.696,1810.05079
2014/06/18,17:20:39.806,1618.9619
2014/06/18,17:20:39.916,1659.25193
2014/06/18,17:20:40.026,1950.40952
2014/06/18,17:20:40.136,1780.94671
2014/06/18,17:20:40.246,1804.39263
2014/06/18,17:20:40.356,1758.19909
2014/06/18,17:20:40.466,1611.92268
2014/06/18,17:20:40.576,1498.47211
2014/06/18,17:20:40.686,1726.89478
2014/06/18,17:20:40.796,1655.3941
2014/06/18,17:20:40.896,1497.99274
2014/06/18,17:20:41.006,1883.84127
2014/06/18,17:20:41.116,1813.12086
2014/06/18,17:20:41.226,1614.49864
2014/06/18,17:20:41.336,1930.02857
2014/06/18,17:20:41.446,1589.43787
2014/06/18,17:20:41.556,1938.93401
2014/06/18,17:20:41.666,1947.19705
2014/06/18,17:20:41.776,2070.48163
2014/06/18,17:20:41.886,2004.11361
2014/06/18,17:20:41.996,1909.77687
2014/06/18,17:20:42.106,2068.27347
2014/06/18,17:20:42.216,1894.50091
2014/06/18,17:20:42.316,1764.58277
2014/06/18,17:20:42.426,2224.94399
2014/06/18,17:20:42.536,1965.84263
2014/06/18,17:20:42.646,1764.8746
2014/06/18,17:20:42.756,2135.57211
2014/06/18,17:20:42.866,1719.53424
2014/06/18,17:20:42.976,1739.62744
2014/06/18,17:20:43.086,1953.09433
2014/06/18,17:20:43.196,1618.65828
2014/06/18,17:20:43.306,2129.97619
2014/06/18,17:20:43.416,2093.85034
2014/06/18,17:20:43.526,1948.73265
2014/06/18,17:20:43.626,1695.15079
2014/06/18,17:20:43.736,1831.64399
2014/06/18,17:20:43.846,1886.46984
2014/06/18,17:20:43.956,1709.45147
2014/06/18,17:20:44.066,1769.41701
2014/06/18,17:20:44.176,2122.93401
2014/06/18,17:20:44.286,1792.35918
2014/06/18,17:20:44.396,1763.46689
2014/06/18,17:20:44.506,1657.76689
2014/06/18,17:20:44.616,1655.45918
2014/06/18,17:20:44.726,1656.45578
2014/06/18,17:20:44.836,2062.34218
2014/06/18,17:20:44.946,1788.33469
2014/06/18,17:20:45.046,1892.32313
2014/06/18,17:20:45.156,1805.89977
2014/06/18,17:20:45.266,1581.5619
2014/06/18,17:20:45.376,1782.54195
2014/06/18,17:20:45.486,2012.58005
2014/06/18,17:20:45.596,1856.72132
2014/06/18,17:20:45.706,1996.29138
2014/06/18,17:20:45.816,1803.02766
2014/06/18,17:20:45.926,1782.2805
2014/06/18,17:20:46.036,2234.86122
2014/06/18,17:20:46.146,1842.56814
2014/06/18,17:20:46.256,1893.04467
2014/06/18,17:20:46.356,1883.5517
2014/06/18,17:20:46.466,1909.10975
2014/06/18,17:20:46.576,1795.57052
2014/06/18,17:20:46.686,1882.60454
2014/06/18,17:20:46.796,1769.49569
2014/06/18,17:20:46.906,1794.97528
2014/06/18,17:20:47.016,1720.71406
2014/06/18,17:20:47.126,1979.24444
2014/06/18,17:20:47.236,2232.43311
2014/06/18,17:20:47.346,2493.95533
2014/06/18,17:20:47.456,1581.40907
2014/06/18,17:20:47.566,1769.461
2014/06/18,17:20:47.676,1650.71293
2014/06/18,17:20:47.776,1486.24603
2014/06/18,17:20:47.886,2360.25397
2014/06/18,17:20:47.996,2149.63651
2014/06/18,17:20:48.106,2121.23447
2014/06/18,17:20:48.216,2193.59048
2014/06/18,17:20:48.326,1671.76372
2014/06/18,17:20:48.436,1592.63583
2014/06/18,17:20:48.546,1585.8263
2014/06/18,17:20:48.656,2148.73084
2014/06/18,17:20:48.766,2253.46712
2014/06/18,17:20:48.876,2099.55057
2014/06/18,17:20:48.986,1790.95488
2014/06/18,17:20:49.086,1525.25533
2014/06/18,17:20:49.216,1798.10249
2014/06/18,17:20:49.326,1971.60726
2014/06/18,17:20:49.436,1918.59546
2014/06/18,17:20:49.546,1666.64887
2014/06/18,17:20:49.656,1743.8322
2014/06/18,17:20:49.766,1458.79274
2014/06/18,17:20:49.866,1707.59342
2014/06/18,17:20:49.976,1737.76054
2014/06/18,17:20:50.086,1892.92925
2014/06/18,17:20:50.196,1895.57075
2014/06/18,17:20:50.306,1788.55986
2014/06/18,17:20:50.416,2018.74263
2014/06/18,17:20:50.526,2343.80703
2014/06/18,17:20:50.636,2370.39637
2014/06/18,17:20:50.746,2002.03934
2014/06/18,17:20:50.856,1838.4576
2014/06/18,17:20:50.966,1493.33447
2014/06/18,17:20:51.076,1681.78798
2014/06/18,17:20:51.186,1490.13787
2014/06/18,17:20:51.286,1845.25556
2014/06/18,17:20:51.396,1585.32222
2014/06/18,17:20:51.506,1518.84921
2014/06/18,17:20:51.616,1580.44671
2014/06/18,17:20:51.726,1658.92676
2014/06/18,17:20:51.836,1464.61995
2014/06/18,17:20:51.946,1833.88968
2014/06/18,17:20:52.056,2137.59546
2014/06/18,17:20:52.166,1816.72086
2014/06/18,17:20:52.276,2355.23379
2014/06/18,17:20:52.386,1778.56372
2014/06/18,17:20:52.496,2256.95238
2014/06/18,17:20:52.596,1724.80748
2014/06/18,17:20:52.706,1920.65079
2014/06/18,17:20:52.816,1608.88163
2014/06/18,17:20:52.926,1524.95125
2014/06/18,17:20:53.036,1418.62041
2014/06/18,17:20:53.146,1711.4746
2014/06/18,17:20:53.256,1719.05011
2014/06/18,17:20:53.366,1520.44172
2014/06/18,17:20:53.476,2128.75918
2014/06/18,17:20:53.586,1652.40748
2014/06/18,17:20:53.696,1355.53696
2014/06/18,17:20:53.806,1679.53424
2014/06/18,17:20:53.916,1748.88367
2014/06/18,17:20:54.016,1559.15238
2014/06/18,17:20:54.126,1539.54104
2014/06/18,17:20:54.236,1438.81655
2014/06/18,17:20:54.346,1426.73787
2014/06/18,17:20:54.456,1265.31882
2014/06/18,17:20:54.566,1614.32268
2014/06/18,17:20:54.676,1634.97392
2014/06/18,17:20:54.786,1837.66054
2014/06/18,17:20:54.896,1522.88526
2014/06/18,17:20:55.006,1715.35896
2014/06/18,17:20:55.116,1402.37506
2014/06/18,17:20:55.226,1514.98118
2014/06/18,17:20:55.326,1354.69887
2014/06/18,17:20:55.436,1350.88707
2014/06/18,17:20:55.546,1425.1059
2014/06/18,17:20:55.656,1378.53311
2014/06/18,17:20:55.766,1495.23628
2014/06/18,17:20:55.876,1431.44694
2014/06/18,17:20:55.986,1380.83424
2014/06/18,17:20:56.096,1286.50227
2014/06/18,17:20:56.206,1419.45306
2014/06/18,17:20:56.316,1402.34898
2014/06/18,17:20:56.426,1318.11746
2014/06/18,17:20:56.536,1418.10771
2014/06/18,17:20:56.646,1413.32154
2014/06/18,17:20:56.746,1369.66893
2014/06/18,17:20:56.856,1257.00726
2014/06/18,17:20:56.966,1386.85102
2014/06/18,17:20:57.076,1457.94036
2014/06/18,17:20:57.186,1766.03492
2014/06/18,17:20:57.296,1543.7907
2014/06/18,17:20:57.406,1497.07914
2014/06/18,17:20:57.516,1384.91973
2014/06/18,17:20:57.626,1340.339
2014/06/18,17:20:57.736,1288.65714
2014/06/18,17:20:57.846,1483.4237
2014/06/18,17:20:57.956,1374.44853
2014/06/18,17:20:58.066,1473.722
2014/06/18,17:20:58.166,1563.4898
2014/06/18,17:20:58.276,1428.15828
2014/06/18,17:20:58.386,1303.85692
2014/06/18,17:20:58.496,1536.10476
2014/06/18,17:20:58.606,1699.58776
2014/06/18,17:20:58.716,1501.33878
2014/06/18,17:20:58.826,1342.28005
2014/06/18,17:20:58.936,1330.5254
2014/06/18,17:20:59.046,1369.6178
2014/06/18,17:20:59.156,1379.72744
2014/06/18,17:20:59.266,1340.38866
2014/06/18,17:20:59.376,1381.07846
2014/06/18,17:20:59.476,1700.6746
2014/06/18,17:20:59.586,1452.50862
2014/06/18,17:20:59.696,1413.69796
2014/06/18,17:20:59.806,1381.67188
2014/06/18,17:20:59.916,1293.9102
2014/06/18,17:21:00.026,1601.9678
2014/06/18,17:21:00.136,1241.0449
2014/06/18,17:21:00.246,1459.68163
2014/06/18,17:21:00.356,1393.69909
2014/06/18,17:21:00.466,1270.85782
2014/06/18,17:21:00.576,1352.4415
2014/06/18,17:21:00.686,1510.15193
2014/06/18,17:21:00.796,1477.76803
2014/06/18,17:21:00.896,1329.21043
2014/06/18,17:21:01.006,1438.13152
2014/06/18,17:21:01.116,1333.97732
2014/06/18,17:21:01.226,1387.94059
2014/06/18,17:21:01.336,1179.89501
2014/06/18,17:21:01.446,1395.35295
2014/06/18,17:21:01.556,1377.67687
2014/06/18,17:21:01.666,1284.70363
2014/06/18,17:21:01.776,1303.86281
2014/06/18,17:21:01.886,1412.74989
2014/06/18,17:21:01.996,1481.16417
2014/06/18,17:21:02.106,1371.01134
2014/06/18,17:21:02.206,1364.19048
2014/06/18,17:21:02.316,1240.29184
2014/06/18,17:21:02.426,1251.80703
2014/06/18,17:21:02.536,1425.00567
2014/06/18,17:21:02.646,1310.90726
2014/06/18,17:21:02.756,1348.07188
2014/06/18,17:21:02.866,1320.55011
2014/06/18,17:21:02.976,1398.51927
2014/06/18,17:21:03.086,1338.75646
2014/06/18,17:21:03.196,1300.28027
2014/06/18,17:21:03.306,1524.51361
2014/06/18,17:21:03.416,1358.75329
2014/06/18,17:21:03.526,1509.74966
2014/06/18,17:21:03.626,1353.26304
2014/06/18,17:21:03.736,1381.09819
2014/06/18,17:21:03.846,1435.50522
2014/06/18,17:21:03.956,1244.90272
2014/06/18,17:21:04.066,1259.85238
2014/06/18,17:21:04.176,1338.32336
2014/06/18,17:21:04.286,1341.9542
2014/06/18,17:21:04.396,1313.14444
2014/06/18,17:21:04.506,1333.19955
2014/06/18,17:21:04.616,1391.11111
2014/06/18,17:21:04.726,1465.44739
2014/06/18,17:21:04.836,1269.22562
2014/06/18,17:21:04.936,1379.1619
2014/06/18,17:21:05.046,1292.43039
2014/06/18,17:21:05.156,1342.50884
2014/06/18,17:21:05.266,1346.06667
2014/06/18,17:21:05.376,1381.16961
2014/06/18,17:21:05.486,1355.63039
2014/06/18,17:21:05.596,1279.02245
2014/06/18,17:21:05.706,1412.18753
2014/06/18,17:21:05.816,1478.74717
2014/06/18,17:21:05.926,1391.43968
2014/06/18,17:21:06.036,1354.85102
2014/06/18,17:21:06.146,1472.2924
2014/06/18,17:21:06.256,1555.92404
2014/06/18,17:21:06.356,1445.86077
2014/06/18,17:21:06.466,1389.75488
2014/06/18,17:21:06.576,1682.42585
2014/06/18,17:21:06.686,1303.66485
2014/06/18,17:21:06.796,1570.23492
2014/06/18,17:21:06.906,1392.64354
2014/06/18,17:21:07.016,1282.37823
2014/06/18,17:21:07.126,1227.88118
2014/06/18,17:21:07.236,1275.47392
2014/06/18,17:21:07.346,1441.73424
2014/06/18,17:21:07.456,1516.45011
2014/06/18,17:21:07.566,1433.88413
2014/06/18,17:21:07.666,1400.67324
2014/06/18,17:21:07.776,1468.38549
2014/06/18,17:21:07.886,1392.91678
2014/06/18,17:21:07.996,1444.87029
2014/06/18,17:21:08.106,1327.2322
2014/06/18,17:21:08.216,1402.09433
2014/06/18,17:21:08.326,1380.29002
2014/06/18,17:21:08.436,1306.00057
2014/06/18,17:21:08.546,1507.99206
2014/06/18,17:21:08.656,1312.75034
2014/06/18,17:21:08.766,1307.722
2014/06/18,17:21:08.876,1299.16848
2014/06/18,17:21:08.986,1212.10952
2014/06/18,17:21:09.086,1340.43039
2014/06/18,17:21:09.196,1300.04082
2014/06/18,17:21:09.306,1301.2415
2014/06/18,17:21:09.416,1265.58163
2014/06/18,17:21:09.526,1450.11927
2014/06/18,17:21:09.636,1434.18481
2014/06/18,17:21:09.746,1742.91429
2014/06/18,17:21:09.856,1432.73696
2014/06/18,17:21:09.966,1415.79887
2014/06/18,17:21:10.076,1398.82585
2014/06/18,17:21:10.186,1321.59456
2014/06/18,17:21:10.296,1300.05397
2014/06/18,17:21:10.396,1477.79433
2014/06/18,17:21:10.506,1479.76984
2014/06/18,17:21:10.616,1580.67098
2014/06/18,17:21:10.726,1252.53741
2014/06/18,17:21:10.836,1257.89206
2014/06/18,17:21:10.946,1299.54082
2014/06/18,17:21:11.056,1335.3322
2014/06/18,17:21:11.166,1574.40113
2014/06/18,17:21:11.276,1555.09002
2014/06/18,17:21:11.386,1419.25828
2014/06/18,17:21:11.496,1317.23855
2014/06/18,17:21:11.606,1486.84286
2014/06/18,17:21:11.716,1307.66848
2014/06/18,17:21:11.816,1367.89025
2014/06/18,17:21:11.926,1439.39683
2014/06/18,17:21:12.036,1349.71429
2014/06/18,17:21:12.146,1387.66406
2014/06/18,17:21:12.256,1412.87937
2014/06/18,17:21:12.366,1293.31519
2014/06/18,17:21:12.476,1510.14354
2014/06/18,17:21:12.586,1395.81043
2014/06/18,17:21:12.696,1301.70363
2014/06/18,17:21:12.806,1479.21565
2014/06/18,17:21:12.916,1439.99138
2014/06/18,17:21:13.026,1347.86531
2014/06/18,17:21:13.126,1588.6941
2014/06/18,17:21:13.236,1453.7466
2014/06/18,17:21:13.346,1430.45011
2014/06/18,17:21:13.456,1413.42902
2014/06/18,17:21:13.566,1558.39887
2014/06/18,17:21:13.676,1377.52608
2014/06/18,17:21:13.786,1434.93084
2014/06/18,17:21:13.896,1449.34535
2014/06/18,17:21:14.006,1590.95306
2014/06/18,17:21:14.116,1719.47778
2014/06/18,17:21:14.226,1486.31179
2014/06/18,17:21:14.336,1494.43469
2014/06/18,17:21:14.446,1468.7907
2014/06/18,17:21:14.546,1428.19116
2014/06/18,17:21:14.656,1332.62132
2014/06/18,17:21:14.766,1292.73061
2014/06/18,17:21:14.876,1221.62268
2014/06/18,17:21:14.986,1378.98254
2014/06/18,17:21:15.096,1285.14331
2014/06/18,17:21:15.206,1222.08549
2014/06/18,17:21:15.316,1405.43651
2014/06/18,17:21:15.426,1311.06281
2014/06/18,17:21:15.536,1286.02358
2014/06/18,17:21:15.646,1407.19263
2014/06/18,17:21:15.756,1339.68594
2014/06/18,17:21:15.856,1388.3771
2014/06/18,17:21:15.966,1450.83537
2014/06/18,17:21:16.076,1409.54785
2014/06/18,17:21:16.186,1294.0839
2014/06/18,17:21:16.296,1494.91859
2014/06/18,17:21:16.406,1477.5907
2014/06/18,17:21:16.516,1493.32177
2014/06/18,17:21:16.626,1368.12222
2014/06/18,17:21:16.736,1361.32313
2014/06/18,17:21:16.846,1339.39433
2014/06/18,17:21:16.956,1337.41633
2014/06/18,17:21:17.066,1225.34762
2014/06/18,17:21:17.176,1201.86009
2014/06/18,17:21:17.276,1332.58413
2014/06/18,17:21:17.386,1403.70771
2014/06/18,17:21:17.496,1289.67075
2014/06/18,17:21:17.606,1355.07052
2014/06/18,17:21:17.716,1395.16825
2014/06/18,17:21:17.826,1388.02449
2014/06/18,17:21:17.936,1434.42608
2014/06/18,17:21:18.046,1187.3712
2014/06/18,17:21:18.156,1308.8102
2014/06/18,17:21:18.266,1407.30794
2014/06/18,17:21:18.376,1435.60522
2014/06/18,17:21:18.486,1357.88889
2014/06/18,17:21:18.586,1337.42313
2014/06/18,17:21:18.696,1228.30703
2014/06/18,17:21:18.806,1275.98186
2014/06/18,17:21:18.916,1291.18277
2014/06/18,17:21:19.026,1241.63605
2014/06/18,17:21:19.136,1289.72313
2014/06/18,17:21:19.246,1246.19274
2014/06/18,17:21:19.356,1245.11134
2014/06/18,17:21:19.466,1258.85397
2014/06/18,17:21:19.576,1091.0458
2014/06/18,17:21:19.686,1226.66395
2014/06/18,17:21:19.796,1209.43764
2014/06/18,17:21:19.906,1325.80544
2014/06/18,17:21:20.006,1309.64172
2014/06/18,17:21:20.116,1264.44898
2014/06/18,17:21:20.226,1263.39002
2014/06/18,17:21:20.336,1385.9576
2014/06/18,17:21:20.446,1378.6661
2014/06/18,17:21:20.556,1420.50045
2014/06/18,17:21:20.666,1431.62154
2014/06/18,17:21:20.776,1333.99184
2014/06/18,17:21:20.886,1364.23107
2014/06/18,17:21:20.996,1348.51746
2014/06/18,17:21:21.106,1294.77982
2014/06/18,17:21:21.216,1359.60635
2014/06/18,17:21:21.316,1259.7127
2014/06/18,17:21:21.426,1318.03039
2014/06/18,17:21:21.536,1235.80011
2014/06/18,17:21:21.646,1300.94921
2014/06/18,17:21:21.756,1300.14014
2014/06/18,17:21:21.866,1270.0322
2014/06/18,17:21:21.976,1313.98458
2014/06/18,17:21:22.086,1335.10612
2014/06/18,17:21:22.196,1379.07256
2014/06/18,17:21:22.306,1237.60635
2014/06/18,17:21:22.416,1360.44875
2014/06/18,17:21:22.526,1381.46395
2014/06/18,17:21:22.636,1288.5398
2014/06/18,17:21:22.756,1155.05374
2014/06/18,17:21:22.866,1225.41111
2014/06/18,17:21:22.976,1317.76553
2014/06/18,17:21:23.086,1326.72449
2014/06/18,17:21:23.196,1464.9771
2014/06/18,17:21:23.306,1305.63923
2014/06/18,17:21:23.416,1336.49977
2014/06/18,17:21:23.516,1333.64875
2014/06/18,17:21:23.626,1234.5195
2014/06/18,17:21:23.736,1509.31088
2014/06/18,17:21:23.846,1424.91519
2014/06/18,17:21:23.956,1322.5966
2014/06/18,17:21:24.066,1350.9585
2014/06/18,17:21:24.176,1360.47755
2014/06/18,17:21:24.286,1264.94603
2014/06/18,17:21:24.396,1369.23991
2014/06/18,17:21:24.506,1320.65986
2014/06/18,17:21:24.616,1547.09093
2014/06/18,17:21:24.726,1415.78776
2014/06/18,17:21:24.826,1557.56712
2014/06/18,17:21:24.936,1521.50181
2014/06/18,17:21:25.046,1260.31531
2014/06/18,17:21:25.156,1301.15669
2014/06/18,17:21:25.266,1353.91361
2014/06/18,17:21:25.376,1262.02812
2014/06/18,17:21:25.486,1121.8059
2014/06/18,17:21:25.596,1419.1229
2014/06/18,17:21:25.706,1401.45556
2014/06/18,17:21:25.816,1299.20816
2014/06/18,17:21:25.926,1296.82154
2014/06/18,17:21:26.036,1308.46531
2014/06/18,17:21:26.146,1396.88753
2014/06/18,17:21:26.246,1355.80045
2014/06/18,17:21:26.356,1525.88685
2014/06/18,17:21:26.466,1372.93152
2014/06/18,17:21:26.576,1574.89274
2014/06/18,17:21:26.686,1438.98798
2014/06/18,17:21:26.796,1371.80408
2014/06/18,17:21:26.906,1495.83469
2014/06/18,17:21:27.016,1461.17347
2014/06/18,17:21:27.126,1425.2576
2014/06/18,17:21:27.236,1634.65125
2014/06/18,17:21:27.346,1454.13243
2014/06/18,17:21:27.456,1273.44376
2014/06/18,17:21:27.556,1489.19388
2014/06/18,17:21:27.666,1418.55079
2014/06/18,17:21:27.776,1474.11383
2014/06/18,17:21:27.886,1415.7093
2014/06/18,17:21:27.996,1443.49478
2014/06/18,17:21:28.106,1337.64762
2014/06/18,17:21:28.216,1344.61769
2014/06/18,17:21:28.326,1421.71406
2014/06/18,17:21:28.436,1229.31111
2014/06/18,17:21:28.546,1371.43401
2014/06/18,17:21:28.656,1227.00272
2014/06/18,17:21:28.766,1315.4458
2014/06/18,17:21:28.876,1410.539
2014/06/18,17:21:28.976,1460.83311
2014/06/18,17:21:29.086,1195.52789
2014/06/18,17:21:29.196,1520.70567
2014/06/18,17:21:29.306,1629.66712
2014/06/18,17:21:29.416,1396.89728
2014/06/18,17:21:29.526,1334.53764
2014/06/18,17:21:29.636,1317.50306
2014/06/18,17:21:29.746,1450.82222
2014/06/18,17:21:29.856,1495.91224
2014/06/18,17:21:29.966,1540.78027
2014/06/18,17:21:30.076,1565.69569
2014/06/18,17:21:30.186,1328.85397
2014/06/18,17:21:30.286,1275.43197
2014/06/18,17:21:30.396,1230.14127
2014/06/18,17:21:30.506,1432.76327
2014/06/18,17:21:30.616,1311.95782
2014/06/18,17:21:30.726,1308.39229
2014/06/18,17:21:30.836,1317.91712
2014/06/18,17:21:30.946,1394.32222
2014/06/18,17:21:31.056,1387.87392
2014/06/18,17:21:31.166,1343.78685
2014/06/18,17:21:31.276,1346.05102
2014/06/18,17:21:31.386,1252.99569
2014/06/18,17:21:31.496,1469.8966
2014/06/18,17:21:31.606,1348.03333
2014/06/18,17:21:31.706,1388.14059
2014/06/18,17:21:31.816,1313.99478
2014/06/18,17:21:31.926,1421.18141
2014/06/18,17:21:32.036,1414.64739
2014/06/18,17:21:32.146,1301.31542
2014/06/18,17:21:32.256,1530.20385
2014/06/18,17:21:32.366,1263.70612
2014/06/18,17:21:32.476,1290.65057
2014/06/18,17:21:32.586,1379.20884
2014/06/18,17:21:32.696,1324.57324
2014/06/18,17:21:32.806,1456.022
2014/06/18,17:21:32.916,1611.62789
2014/06/18,17:21:33.016,1306.96236
2014/06/18,17:21:33.126,1264.14558
2014/06/18,17:21:33.236,1361.81508
2014/06/18,17:21:33.346,1256.99909
2014/06/18,17:21:33.456,1439.46848
2014/06/18,17:21:33.566,1315.62063
2014/06/18,17:21:33.676,1338.43605
2014/06/18,17:21:33.786,1388.89433
2014/06/18,17:21:33.896,1320.47528
2014/06/18,17:21:34.006,1372.85782
2014/06/18,17:21:34.116,1299.47098
2014/06/18,17:21:34.226,1257.48027
2014/06/18,17:21:34.336,1300.59354
2014/06/18,17:21:34.436,1424.18571
2014/06/18,17:21:34.546,1431.69932
2014/06/18,17:21:34.656,1315.28435
2014/06/18,17:21:34.766,1384.54875
2014/06/18,17:21:34.876,1369.33333
2014/06/18,17:21:34.986,1362.24875
2014/06/18,17:21:35.096,1453.1585
2014/06/18,17:21:35.206,1612.78254
2014/06/18,17:21:35.316,1667.87234
2014/06/18,17:21:35.426,1432.62063
2014/06/18,17:21:35.536,1653.97732
2014/06/18,17:21:35.646,1438.51383
2014/06/18,17:21:35.766,1444.29773
2014/06/18,17:21:35.876,1683.35465
2014/06/18,17:21:35.986,1573.44104
2014/06/18,17:21:36.096,1487.03583
2014/06/18,17:21:36.206,1370.39433
2014/06/18,17:21:36.316,1424.9712
2014/06/18,17:21:36.426,1320.62585
2014/06/18,17:21:36.526,1368.30544
2014/06/18,17:21:36.636,1341.81122
2014/06/18,17:21:36.746,1387.22336
2014/06/18,17:21:36.856,1255.64218
2014/06/18,17:21:36.966,1270.68163
2014/06/18,17:21:37.076,1421.46508
2014/06/18,17:21:37.186,1192.03537
2014/06/18,17:21:37.296,1307.75283
2014/06/18,17:21:37.406,1308.77551
2014/06/18,17:21:37.516,1334.19819
2014/06/18,17:21:37.626,1428.08844
2014/06/18,17:21:37.736,1304.28345
2014/06/18,17:21:37.846,1238.89535
2014/06/18,17:21:37.946,1377.72154
2014/06/18,17:21:38.056,1391.25034
2014/06/18,17:21:38.166,1231.11882
2014/06/18,17:21:38.276,1260.40272
2014/06/18,17:21:38.386,1318.03832
2014/06/18,17:21:38.496,1359.77959
2014/06/18,17:21:38.606,1534.03719
2014/06/18,17:21:38.716,1315.76712
2014/06/18,17:21:38.826,1388.96236
2014/06/18,17:21:38.936,1437.10533
2014/06/18,17:21:39.046,1431.1195
2014/06/18,17:21:39.156,1503.78209
2014/06/18,17:21:39.256,1256.30181
2014/06/18,17:21:39.366,1370.95964
2014/06/18,17:21:39.476,1370.39297
2014/06/18,17:21:39.586,1343.239
2014/06/18,17:21:39.696,1240.84762
2014/06/18,17:21:39.806,1252.1034
